În desenul de mai jos este reprezentat modul de astupare a unei găuri de apă cu cheson de ciment.Ce reprezintă elementul notat cu 2?,imagini\cvn_026.jpg,element de rezistenţă a navei.,1,o coastă a navei.,0,dulap de susţinere.,0
În desenul de mai jos este reprezentat modul de astupare a unei găuri de apă cu cheson de ciment.Ce reprezintă elementul notat cu 3?,imagini\cvn_027.jpg,paiet rigid.,0,gaura de apă.,0,cheson de ciment.,1
Ce este pontilul reglabil?,,"este un ansamblu demontabil compus dintr-un element sudat,găurit la interior,în care culisează o tijă distanţieră.Ambele piese sunt prevăzute cu găuri axiale în care se pot introduce buloane pentru a le fixa într-o poziţie care să asigure ansamblului lungimea dorită.",1,este un element de rezistenţă cu ajutorul căruia poate fi fixat pe gaura de apă dispozitivul de etanşare.,0,este dispozitivul care se foloseşte pentru fixarea plasturelui cu margini moi în gaura de apă.,0
"Indicaţi ordinea logică în care se procedează pentru astuparea unei găuri cu cheson de ciment:                            1-drenarea compartimentului inundat,        2-pregătirea mortarului,                         3-pregătirea cofragului(forma în care se toarnă mortarul),                                    4-fixarea paietului rigid,                       5-curăţarea şi degresare suprafeţei peste care se toarnă chesonul,                       6-astuparea la interior a găurii cu pânză de velă sau pâslă curată,                        7-turnarea mortarului.",,"1,3,4,2,5,6,7.",0,"1,2,3,4,5,6,7.",0,"4,1,5,3,6,2,7.",1
"Indicaţi ordinea logică în care se procedează pentru astuparea unei găuri cu cheson de ciment:                            1-drenarea compartimentului inundat,      2-pregătirea mortarului,                         3-pregătirea cofragului(forma în care se toarnă mortarul),                                    4-fixarea paietului rigid,                       5-curăţarea şi degresare suprafeţei peste care se toarnă chesonul,                       6-astuparea la interior a găurii cu pânză de velă sau pâslă curată,                        7-turnarea mortarului.",,"4,1,5,3,2,6,7.",1,"4,1,3,5,2,6,7.",0,"1,3,5,4,2,6,7.",0
Astuparea unei găuri de apă cu ajutorul chesonului de ciment este o măsură cu caracter palitiv.Care sunt recomandările Rgistrelor Navale cu privire la caracterul acestui tip de reparaţie?,,avaria va fi remediată în condiţii de şantier de îndată ce acest lucru devine posibil.,1,verificarea periodică a integrităţii chesonului de ciment şi repararea lui de câte ori se constată că s-a deteriorat sau a început să pătrundă apa.,0,controlul periodic dacă acesta se află sub nivelul apei.,0
Care este proporţia nisip/ciment în formarea cimentului cu priză rapidă utilizat pentru turnarea chesoanelor în cazul găurilor de apă?,,1/1.,0,2/1.,1,1/2.,0
Care este prima măsură care trebuie luată în cazul în care s-a constatat producerea unei găuri de apă la corpul navei?,,se intervine de urgenţă pentru astuparea ei în scopul limitării pătrunderii apei în interiorul navei.,0,"dacă gaura  de apă se află deasupra nivelului apei,atunci nu există nici un pericol şi reparaţia poate fi făcută în primul port.",0,informarea de urgenţă a superiorilor şi a echipei de intervenţie cu atribuţiuni pe linia rolului de gaură de apă.,1
"Ce operaţiuni specifice se cer a fi făcute  în cazul producerii unei găuri în bordul navei,sub nivelul apei?",,"compartimentul inundat se izolează dacă este posibil ,de cele învecinate prin închiderea uşilor etanşe şi a altor deschideri în punţi sau pereţi.",1,"se cercetează motivele producerii găurii,dimensiunile acesteia şi se stabileşte  modul de acţiune şi personalul care participă la această acţiune.",0,"se sună alarma de rol de gaură şi se trece la turnarea chesonului de ciment,nu înainte de fixarea paietului prin exteriorul navei pentru astuparea găurii.",0
"Cine stabileşte modul de acţiune,echipa de intervenţie şi modul de lucru în cazul astupării găurilor de apă cu ajutorul chesoanelor de ciment?",,există reguli în acest sens.,0,acţiunile întreprinse se fac în funcţie de Regulamentul Serviciului de Bord.,0,"funcţie de regulile cuprinse în rolul de gaura de apă,dar soluţiile aplicate depind de situaţiile concrete în care se află nava,de priceperea şi nivelul de pregătire al celor ce execută lucrarea.",1
Prin ''rol de apel şi instrucţiuni în caz de urgenţă'' se înţelege:,,"ansamblul de reguli şi instrucţiuni prin care fiecare membru de echipaj are obligaţia să le execute într-o situaţie de urgenţă pe navă,când acest lucru se impune.",1,rolul echipajului într-o anumită situaţie de urgenţă.,0,ansamblul  acţiunilor ce se excută în mod organizat de către personalul nebrevetat într-o anumită situaţie de urgenţă.,0
Organizarea exerciţiilor de urgenţă se face:,,numai în caz de urgenţă.,0,o dată pe lună.,0,"ori de câte ori decide comandantul,dar nu mai rar de o dată pe lună.",1
Cine şi când întocmeşte rolurile de apel?,,şeful de echipaj cu scopul instruirii corespunzătoare a personalului din subordine pentru a şti să intervină în diferite situaţii de criză.,0,"rolul de apel trebuie întocmit înainte de plecarea navei în voiaj de către comandantul navei,iar în cazul navelor de pasageri acesta trebuie aprobat organizatoric al acţiunilor ce trebuie înteprinse de către personalul îmbarcat,în diverse situaţii.",1,şeful mecanic cu scopul de a instrui personalul din subordine cu privire la condiţiile specifice din compartimentul de maşini.,0
Care este periodicitatea la care se fac exerciţii de abandonare a navei şi de incendiu?,,o dată pe lună.,0,cât mai des posibil.,0,"fiecare membru al echipajului trebuie să participe la cel puţin un exercţiu de abandon şi unul de incendiu,cel puţin o dată pe lună.",1
Cum se numeşte ansamblul de instrucţiuni referitoare la obligaţiile şi modul de acţiune pe care fiecare persoană ambarcată trebuie să le respecte în situaţii de urgenţă?,,rol de echipaj       (rolul navei ).,1,instrucţiuni în caz de urgenţă.,0,rol de abandon.,0
Ce este rolul de apel?,,un exerciţiu de alarmare a echipajului în situaţii de criză.,0,"un ansamblu de reguli referitoare la măsurile ce trebuie luate de fiecare membru de echipaj în situţii de criză ,când este declanşat semnalul de urgenţă respectiv.",1,un exerciţiu prin care se verifică gradul de pregătire al echipajului în situaţii de urgenţă.,0
"Unde este afişat, de regulă, rolul de apel ?",,în cabinele echipajului.,0,în cabine şi saloane.,0,"în locuri vizibile pretutindeni pe navă, pe putea de comandă,comanda maşinii,cabine.",1
Rolul de incendiu trebuie să indice obligaţiile atribuite anumitor membri ai echipajului şi care să cuprindă:,,"locul şi natura materialelor combustibile care ard,clasele de foc.",0,"să cunoască semnalul de urgenţă,cui se subordonează,locul de dispunere al mijloacelor de intervenţie şi protecţie,acţiuni ce trebuie întreprinse de persoana în cauză.",1,"să cunoască modul de intervenţie,miloacele din dotare şi cine conduce exerciţiul respectiv.",0
"În cele mai multe cazuri,avariile produse la corpul navei,dacă acesta a fost străpuns,modifică poziţia şi stabilitatea ei.Care sunt cele mai recomandabile metode de redresare a poziţiei navei în aceste situaţii?",,"drenarea apei pătrunsă în interior,transferul de lichide,deplasarea sau debarcarea de greutăţi,inundarea unor compartmente.",1,drenarea compartimentelor inundate urmată de repararea cât mai urgentă a spărturii.,0,astuparea de urgenţă a găurii cu unul din mijloacle  de vitalitate urmată de drenarea apei acumulate şi remedierea defecţiunilor produse de aceasta.,0
Ce se înţelege prin '' eşuare '' ?,,"punerea pe uscat a unei nave,voluntar sau involuntar.",1,ridicarea la suprafaţă a navelor scufundate.,0,oprirea navei pentru astuparea găurilor de apă.,0
"În cazul unei eşuări voluntare a navei,cine ia această decizie?",,şeful mecanic pentru că în această situaţie maşina nu mai poate funcţiona.,0,orice membru din echipaj care constată o gaură de apă.,0,comandantul navei.,1
Ce este eşuarea voluntară?,,"punerea navei pe uscat,datorită contactului cu fundul apei.",0,"punerea navei pe uscat,atunci când comandantul o cere,pentru evitatarea unui pericol mare.",1,punerea navei pe uscat datorită ordinului celui ce a constatat o avarie.,0
Ce este exerciţiul (rolul ) de urgenţă?,,"este ansamblul de măsuri ce se iau pe navă, în scopul instruirii echipajului pentru a se descurca şi interveni în anumite condiţii specifice.",0,"este ansamblul acţiunilor care se execută în mod organizat de către personalul ambarcat la bordul navelor,în scopul acumulării unor cunoştinţe şi deprinderi necesare a fi aplicate în situaţii reale de urgenţă.",1,ansamblul  acţiunilor ce se execută în mod organizat de către personalul nebrevetat şi brevetat într-o anumită situaţie de urgenţă.,0
Care este scopul pentru care la bordul navelor se organizează roluri sau exerciţii de urgenţă?,,"acela de a stabili din timp cadrul organizatoric al acţiunilor şi modul de acţiune pe car le va executa personalul îmbarcat,în diverse situaţii de urgenţă.",1,acela de a familiariza echipajul cu cerinţele IMO.,0,"acela de a familiariza echipajul cu nava,agregatele, instalaţiile şi mijloacele de salvare şi intervenţie în caz de incendiu.",0
Ce elemente cuprinde rolul de apel?,,funcţia persoanei respective.,0,"locul de adunare,acţiunile importante ce trebuie întreprinse în caz de urgenţă,metoda folosită pentru îmbrăcarea  vestelor de salvare ",1,codul de intervenţie în caz de urgenţă.,0
Ce elemente cuprinde rolul referitor la gaura de apă?,,"numele  şi prenumele participanţilor la rol, cui i se subordonează, acţiuni ce trebuie întreprinse.",1,"funcţia persoanei respective,cui i se subordonează.",0,obligaţiile ce-i revin respectivei persoane.,0
Ce elemente cuprinde rolul referitor la gaura de apă?,,indicaţii asupra pericolului pe care-l prezintă situaţia.,0,codul de identificare a situaţiei respective.,0,"atribuţiile fiecărui membru de echipaj în ceea ce priveşte închiderea uşilor etanşe,uşilor de protecţie contra incendiilor,valvulelor,scurgerilor,hublourilor,spiraelor, tambuchiurilor, ventilaţiilor şi a altor deschideri în corpul navei.",1
Cum trebuie să acţioneze echipajul în cazul când pe navă s-a dat o alarmă de urgenţă?,,"cu calm,rapid,ordonat, fără panică.",1,"hotărâre,răspundere şi competenţă.",0,conform obligaţiilor ce îi revin pe linie de serviciu.,0
Cum acţionează echipajul în cazul  când se produce o gaură de apă la corpul navei sub linia  de plutire?,,conform dispoziţiilor elaborate de armatorul navei.,0,conform rolului de gaură de apă.,1,conform R.S.B.,0
Pentru'' gaură de apă'' semnalul de alarmă este:,,"litera O în codul Morse ,respectiv trei sunete lungi.",0,"litera G în codul Morse,adică două sunete lungi şi unul scurt.",1,un semnal lung.,0
"Pentru rolul de incendiu,semnalul de alarmă este?",,"litera I în codul Morse,adică două semnale scurte repetate de 6 ori.",0,un semnal lung.,1,"litera A în codul Morse,adică un semnal scurt şi unul lung.",0
Rolul de abandon este anunţat printr-un semnal acustic.Care este acest semnal?,,şapte sunete scurte şi unul lung.,1,un semnal scurt repetat de 7 ori.,0,un semnal prelung repetat de două ori.,0
Unde sunt expuse extrasele din tabelul general cu rolurile de apel în caz de urgenţă?,,"în cabinele comandantului, şefului mecanic şi în camera de comandă.",0,în cabina fiecărei persoane îmbarcate care are atribuţiuni pe această linie şi în oricare loc în care le sunt vizibile şi pot fi consultate.,1,numai în careurile navei şi în timoneria navei.,0
Cum trebuie să acţioneze echipajul la auzul semnalului de alarmă corespunzătoor unei anumite situaţii de urgenţă prevăzute în rolurile navei?,,personalul îmbarcat se adună la locurile special destinate acestui scop.,0,personalul de cart îşi continuă serviciul în timp ce restul echipajului participă la rol.,0,personalul ambarcat îşi execută atribuţiile conform instrucţiunilor ce îi revin prin rolul respectiv.,1
Care este periodicitatea la care se execută exerciţiile(rolurile) de incendiu pe navele de pasageri?,,lunar.,0,de două ori pe lună.,0,săptămânal.,1
"Pentru însuşirea atribuţiilor prevăzute în rolurile navei şi pentru formarea deprinderilor de  acţiona rapid, corespunzător situaţiei,se organizează periodic exerciţii simulând situaţii reale.Cine organizează şi conduce aceste exerciţii?",,comandantul navei şi şeful mecanic.,0,comandantul navei.,1,secundul şi şeful mecanic.,0
"Când se execută exerciţii de simulare ale unor situaţii de criză cum ar fi abandon,incendiu,poluare sau gaură de apă?",,în marş şi în staţionarea navei.,1,în condiţii de marş.,0,numai în marş în zilele cu activitate redusă.,0
Care sunt primele acţiuni pe care trebuie să le întreprindă echipajul în caz de eşuare?,,oprirea urgentă a motorului principal pentru a nu forţa dezeşuarea navei.,0,cercetarea în amănunt a posibilelor avarii pricinuite de contactul cu fundul apei.,1,să se verifice adâncimea apei şi să se elaboreze strategia de dezeşuare.,0
"Când cercetarea arată că este posibilă dezeşuarea navei cu mijlocele bordului,această  operaţiune poate fi făcută prin procedee cum ar fi:",,apelarea la ajutorul navelor  specializate în astfel de situaţii.,0,aşteptarea refluxului urmată de forţarea cu ajutorul propulsiei proprii.,0,dezeşuarea cu utilizarea simultană a propulsiei navei şi a instalaţiei de ancorare.,1
"Când cercetarea arată că este posibilă dezeşuarea navei cu mijlocele bordului,această  operaţiune poate fi făcută prin procedee cum ar fi:",,"dezeşuarea prin schimbarea poziţiei navei în raport cu suprafaţa apei prin debalastare,deplasare de greutăţi sau balastare.",1,apelare la ajutorul mareei şi a instalaţiei manevră proprie în scopul dezeşuării.,0,utilizarea forţei valurilor şia vântului împreună cu instalaţia de propulsie la putere maximă.,0
Care sunt unele dintre cauzele cele mai frecvente care duc la apariţia incendiilor la bordul navelor?,,incendii datorate căldurii excesive din unele compartimente ale navei.,0,"cauze de natură tehnică cum ar fi cele având la origine fenomene mecanice, electrice sau chimice",1,descărcările electrice pricinuite de fenomene meteo.,0
Care sunt unele dintre cauzele cele mai frecvente care duc la apariţia incendiilor la bordul navelor?,,lucrul cu flacără deschisă.,1,izolarea necorespunzătoare a eşapamentelor motoarelor.,0,incendii de origine necunoscută.,0
Care sunt unele dintre cauzele cele mai frecvente care duc la apariţia incendiilor la bordul navelor?,,neglijenţa şi indisciplina.,1,lucrul cu echipamente care iau  foc uşor.,0,incendii pricinuite de reacţii chimice atunci când nava transportă produse chimice periculoase.,0
În ce situaţii se foloseşte apa pentru stingerea incendiilor?,,în orice situaţie dacă nu există un alt mijloc de stingere.,0,în cazul incendiilor care nu implică echipamente electrice şi nici produse petroliere.,1,"în orice situaţie chiar dacă este vorba de echipamente electrice,dacă în prealabil s-a scos tensiunea.",0
Ce rol au ieşirile de urgenţă pe navă?,,au rolul de a permite ieşirea din unele compartimente direct pe punte în condiţiile când ieşirile principale nu pot fi folosite din diverse cauze.,1,acela de a permite echipajului  ieşirea din compartimente în diverse locuri de pe navă.,0,aceste ieşiri au rol de avarie.,0
Care este prima măsură pe  care trebuie să o luaţi dacă aţi sesizat producerea unui incendiu?,,acţionez cu orice mijloace pe care le am la îndemână în vederea neutralizării lui.,0,"anunţ de urgenţă acest lucru,acţionez cu mijlocele din dotare pentru neutralizarea lui.",1,dau alarma şi aştept echipa de intervenţie pentru a acţiona împreună conform rolului.,0
Cine stabileşte componenţa inventarului de incendiu la bordul unui anumit tip de navă?,,acest inventar este stabilit de către armator împreună cu constructorul navei.,0,inventarul de incendiu de pe o navă se stabileşte în conformitate cu cerinţele Rezoluţiilor IMO.,0,Registrul de Clasificare.,1
Abandonarea unei nave avariate se face în următoarea ordine:,,pasagerii urmaţi de echipajul navei.,1,nu există o ordine de abandonare a navei avariate dar  comandantul rămâne ultimul.,0,"mai întâi personalul brevetat,urmat de personalul nebrevatat şi comandantul.",0
Cine dă ordinul de abandonare a navei în caz că se impune acest lucru?,,armatorul navei.,0,comandantul sau înlocuitorul sau legal când comandantul nu este în măsură să-şi exercite funcţia.,1,orice persoană din echipaj care constată imineneţa scufundării navei.,0
Când are dreptul să părăsească nava avariată personalul ambarcat pe aceasta?,,"în orice moment,dacă consideră că viaţa îi este în pericol.",0,numai după ce comandantul navei ordonă abandonarea navei.,1,numai după ce recuperează documentele navei.,0
Cine părăseşte ultimul nava avariată în caz că aceasta trebuie abandonată?,,"şeful mecanic după ce, în prealabil, a oprit toate utilajele care mai funcţionau.",0,ofiţerul de cart după ce a recuperat şi conservat documentaţia navei.,0,comandantul navei.,1
